Time,Host_0,Host_1,Host_2,Host_3,Host_4,Host_5,Host_6,Host_7,Host_8,Host_9,Host_10,Host_11,Host_12,Host_13,Host_14,Host_15
1110,222.0521875,234.3878125,227.39124999999999,229.72749999999996,206.055625,217.834375,177.743125,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
1120,222.0521875,234.3878125,227.39124999999999,229.72749999999996,206.055625,217.834375,177.743125,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
1130,222.0521875,234.3878125,227.39124999999999,229.72749999999996,206.055625,217.834375,177.743125,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
1140,222.0521875,234.3878125,227.39124999999999,229.72749999999996,206.055625,217.834375,177.743125,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
1150,222.0521875,234.3878125,227.39124999999999,229.72749999999996,206.055625,217.834375,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
1160,222.0521875,234.3878125,227.39124999999999,229.72749999999996,206.055625,217.834375,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
1170,222.0521875,234.3878125,227.39124999999999,229.72749999999996,206.055625,217.834375,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
1180,222.0521875,234.3878125,227.39124999999999,229.72749999999996,206.055625,217.834375,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
1190,222.0521875,234.3878125,227.39124999999999,229.72749999999996,206.055625,217.834375,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
1200,222.0521875,234.3878125,227.39124999999999,229.72749999999996,206.055625,217.834375,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
1210,222.0521875,234.3878125,227.39124999999999,229.72749999999996,206.055625,217.834375,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
1220,222.0521875,234.3878125,227.39124999999999,229.72749999999996,206.055625,217.834375,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
1230,222.0521875,234.3878125,227.39124999999999,229.72749999999996,206.055625,217.834375,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
1240,222.0521875,234.3878125,227.39124999999999,229.72749999999996,206.055625,217.834375,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
1250,222.0521875,234.3878125,227.39124999999999,229.72749999999996,206.055625,217.834375,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
1260,222.0521875,234.3878125,227.39124999999999,229.72749999999996,206.055625,217.834375,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
1270,222.0521875,234.3878125,227.39124999999999,229.72749999999996,206.055625,217.834375,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
1280,222.0521875,234.3878125,227.39124999999999,229.72749999999996,206.055625,217.834375,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
1290,222.0521875,234.3878125,227.39124999999999,229.72749999999996,206.055625,217.834375,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
1300,222.0521875,234.3878125,227.39124999999999,229.72749999999996,206.055625,217.834375,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
1310,222.0521875,234.3878125,227.39124999999999,229.72749999999996,206.055625,217.834375,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
1320,222.0521875,234.3878125,225.705625,229.72749999999996,206.055625,217.834375,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
1330,222.0521875,234.3878125,225.705625,229.72749999999996,206.055625,217.834375,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
1340,222.0521875,234.3878125,225.705625,229.72749999999996,206.055625,217.834375,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0
