Time,Tupper_H0,Tlower_H0,Tupper_H1,Tlower_H1,Tupper_H2,Tlower_H2,Tupper_H3,Tlower_H3,Tupper_H4,Tlower_H4,Tupper_H5,Tlower_H5,Tupper_H6,Tlower_H6,Tupper_H7,Tlower_H7,Tupper_H8,Tlower_H8,Tupper_H9,Tlower_H9,Tupper_H10,Tlower_H10,Tupper_H11,Tlower_H11,Tupper_H12,Tlower_H12,Tupper_H13,Tlower_H13,Tupper_H14,Tlower_H14,Tupper_H15,Tlower_H15
2037,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2038,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2039,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2040,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2041,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2042,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2043,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2044,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2045,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2046,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2047,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2048,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2049,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2050,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2051,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2052,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2053,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2054,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2055,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2056,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2057,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2058,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2059,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2060,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2061,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2062,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2063,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2064,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2065,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2066,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2067,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2068,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2069,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2070,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2071,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2072,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2073,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2074,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2075,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2076,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2077,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2078,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2079,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2080,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2081,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2082,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2083,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2084,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2085,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2086,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2087,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2088,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2089,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2090,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2091,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2092,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2093,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2094,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2095,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2096,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2097,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2098,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2099,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2100,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2101,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2102,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2103,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2104,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2105,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2106,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2107,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2108,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2109,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2110,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2111,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2112,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2113,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2114,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2115,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2116,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2117,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2118,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2119,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2120,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2121,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2122,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2123,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2124,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2125,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2126,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2127,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2128,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2129,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2130,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2131,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2132,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2133,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2134,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2135,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2136,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2137,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2138,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2139,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
2140,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30,0.90,0.30
